cumulative_sum,alpha,method
13.752849833575507,0.81,IG
13.666772105131162,0.815,IG
13.587794775222346,0.82,IG
13.51425978838477,0.825,IG
13.43611782462578,0.83,IG
13.366353118328682,0.835,IG
13.288735705939967,0.84,IG
13.212469422228487,0.845,IG
13.138153122831064,0.85,IG
13.067004685222804,0.855,IG
12.991307938710392,0.86,IG
12.90930211581838,0.865,IG
12.830229743903208,0.87,IG
12.752947656566537,0.875,IG
12.685190656334042,0.88,IG
12.609759517677672,0.885,IG
12.53824856923968,0.89,IG
12.468428364475294,0.895,IG
12.406928644379825,0.9,IG
12.350642200315713,0.905,IG
12.288373859488106,0.91,IG
12.225704185525732,0.915,IG
12.153914430619661,0.92,IG
12.082972641966158,0.925,IG
12.012273450968646,0.93,IG
11.94664793449312,0.935,IG
11.887732567033463,0.94,IG
11.820351808878016,0.945,IG
11.751132832046233,0.95,IG
11.67839051549318,0.955,IG
11.614304353600835,0.96,IG
11.54502257555997,0.965,IG
11.46209082980328,0.97,IG
11.387321331824067,0.975,IG
11.321929972081831,0.98,IG
11.243630074406088,0.985,IG
11.166927947299087,0.99,IG
11.097934748660576,0.995,IG
11.034548586955768,1.0,IG
11.184295654296875,0.0,Target
11.184295654296875,0.005,Target
11.184295654296875,0.01,Target
11.184295654296875,0.015,Target
11.184295654296875,0.02,Target
11.184295654296875,0.025,Target
11.184295654296875,0.03,Target
11.184295654296875,0.035,Target
11.184295654296875,0.04,Target
11.184295654296875,0.045,Target
11.184295654296875,0.05,Target
11.184295654296875,0.055,Target
11.184295654296875,0.06,Target
11.184295654296875,0.065,Target
11.184295654296875,0.07,Target
11.184295654296875,0.075,Target
11.184295654296875,0.08,Target
11.184295654296875,0.085,Target
11.184295654296875,0.09,Target
11.184295654296875,0.095,Target
11.184295654296875,0.1,Target
11.184295654296875,0.105,Target
11.184295654296875,0.11,Target
11.184295654296875,0.115,Target
11.184295654296875,0.12,Target
11.184295654296875,0.125,Target
11.184295654296875,0.13,Target
11.184295654296875,0.135,Target
11.184295654296875,0.14,Target
11.184295654296875,0.145,Target
11.184295654296875,0.15,Target
11.184295654296875,0.155,Target
11.184295654296875,0.16,Target
11.184295654296875,0.165,Target
11.184295654296875,0.17,Target
11.184295654296875,0.175,Target
11.184295654296875,0.18,Target
11.184295654296875,0.185,Target
11.184295654296875,0.19,Target
11.184295654296875,0.195,Target
11.184295654296875,0.2,Target
11.184295654296875,0.205,Target
11.184295654296875,0.21,Target
11.184295654296875,0.215,Target
11.184295654296875,0.22,Target
11.184295654296875,0.225,Target
11.184295654296875,0.23,Target
11.184295654296875,0.235,Target
11.184295654296875,0.24,Target
11.184295654296875,0.245,Target
11.184295654296875,0.25,Target
11.184295654296875,0.255,Target
11.184295654296875,0.26,Target
11.184295654296875,0.265,Target
11.184295654296875,0.27,Target
11.184295654296875,0.275,Target
11.184295654296875,0.28,Target
11.184295654296875,0.285,Target
11.184295654296875,0.29,Target
11.184295654296875,0.295,Target
11.184295654296875,0.3,Target
11.184295654296875,0.305,Target
11.184295654296875,0.31,Target
11.184295654296875,0.315,Target
11.184295654296875,0.32,Target
11.184295654296875,0.325,Target
11.184295654296875,0.33,Target
11.184295654296875,0.335,Target
11.184295654296875,0.34,Target
11.184295654296875,0.345,Target
11.184295654296875,0.35,Target
11.184295654296875,0.355,Target
11.184295654296875,0.36,Target
11.184295654296875,0.365,Target
11.184295654296875,0.37,Target
11.184295654296875,0.375,Target
11.184295654296875,0.38,Target
11.184295654296875,0.385,Target
11.184295654296875,0.39,Target
11.184295654296875,0.395,Target
11.184295654296875,0.4,Target
11.184295654296875,0.405,Target
11.184295654296875,0.41,Target
11.184295654296875,0.415,Target
11.184295654296875,0.42,Target
11.184295654296875,0.425,Target
11.184295654296875,0.43,Target
11.184295654296875,0.435,Target
11.184295654296875,0.44,Target
11.184295654296875,0.445,Target
11.184295654296875,0.45,Target
11.184295654296875,0.455,Target
11.184295654296875,0.46,Target
11.184295654296875,0.465,Target
11.184295654296875,0.47,Target
11.184295654296875,0.475,Target
11.184295654296875,0.48,Target
11.184295654296875,0.485,Target
11.184295654296875,0.49,Target
11.184295654296875,0.495,Target
11.184295654296875,0.5,Target
11.184295654296875,0.505,Target
11.184295654296875,0.51,Target
11.184295654296875,0.515,Target
11.184295654296875,0.52,Target
11.184295654296875,0.525,Target
11.184295654296875,0.53,Target
11.184295654296875,0.535,Target
11.184295654296875,0.54,Target
11.184295654296875,0.545,Target
11.184295654296875,0.55,Target
11.184295654296875,0.555,Target
11.184295654296875,0.56,Target
11.184295654296875,0.565,Target
11.184295654296875,0.57,Target
11.184295654296875,0.575,Target
11.184295654296875,0.58,Target
11.184295654296875,0.585,Target
11.184295654296875,0.59,Target
11.184295654296875,0.595,Target
11.184295654296875,0.6,Target
11.184295654296875,0.605,Target
11.184295654296875,0.61,Target
11.184295654296875,0.615,Target
11.184295654296875,0.62,Target
11.184295654296875,0.625,Target
11.184295654296875,0.63,Target
11.184295654296875,0.635,Target
11.184295654296875,0.64,Target
11.184295654296875,0.645,Target
11.184295654296875,0.65,Target
11.184295654296875,0.655,Target
11.184295654296875,0.66,Target
11.184295654296875,0.665,Target
11.184295654296875,0.67,Target
11.184295654296875,0.675,Target
11.184295654296875,0.68,Target
11.184295654296875,0.685,Target
11.184295654296875,0.69,Target
11.184295654296875,0.695,Target
11.184295654296875,0.7,Target
11.184295654296875,0.705,Target
11.184295654296875,0.71,Target
11.184295654296875,0.715,Target
11.184295654296875,0.72,Target
11.184295654296875,0.725,Target
11.184295654296875,0.73,Target
11.184295654296875,0.735,Target
11.184295654296875,0.74,Target
11.184295654296875,0.745,Target
11.184295654296875,0.75,Target
11.184295654296875,0.755,Target
11.184295654296875,0.76,Target
11.184295654296875,0.765,Target
11.184295654296875,0.77,Target
11.184295654296875,0.775,Target
11.184295654296875,0.78,Target
11.184295654296875,0.785,Target
11.184295654296875,0.79,Target
11.184295654296875,0.795,Target
11.184295654296875,0.8,Target
11.184295654296875,0.805,Target
11.184295654296875,0.81,Target
11.184295654296875,0.815,Target
11.184295654296875,0.82,Target
11.184295654296875,0.825,Target
11.184295654296875,0.83,Target
11.184295654296875,0.835,Target
11.184295654296875,0.84,Target
11.184295654296875,0.845,Target
11.184295654296875,0.85,Target
11.184295654296875,0.855,Target
11.184295654296875,0.86,Target
11.184295654296875,0.865,Target
11.184295654296875,0.87,Target
11.184295654296875,0.875,Target
11.184295654296875,0.88,Target
11.184295654296875,0.885,Target
11.184295654296875,0.89,Target
11.184295654296875,0.895,Target
11.184295654296875,0.9,Target
11.184295654296875,0.905,Target
11.184295654296875,0.91,Target
11.184295654296875,0.915,Target
11.184295654296875,0.92,Target
11.184295654296875,0.925,Target
11.184295654296875,0.93,Target
11.184295654296875,0.935,Target
11.184295654296875,0.94,Target
11.184295654296875,0.945,Target
11.184295654296875,0.95,Target
11.184295654296875,0.955,Target
11.184295654296875,0.96,Target
11.184295654296875,0.965,Target
11.184295654296875,0.97,Target
11.184295654296875,0.975,Target
11.184295654296875,0.98,Target
11.184295654296875,0.985,Target
11.184295654296875,0.99,Target
11.184295654296875,0.995,Target
11.184295654296875,1.0,Target
